source,target,repo,commit,path,line,source PEs,target PEs,cardinalities,properties,source APIs,target APIs,commit URL,mig id
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,anki/sync.py,:467,,function call,zero-to-one,,,post,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,anki/sync.py,:470,,function call,zero-to-one,,,get,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/sync.py,429:,import,,not applicable,,"http.client, httplib2",,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/sync.py,470-471:,exception,,one-to-zero,,ServerNotFoundError,,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/sync.py,472:,exception,,one-to-zero,,ssl_SSLError,,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/sync.py,503:,function call,,one-to-zero,,Response,,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/sync.py,505:,function call,,one-to-zero,,_decompressContent,,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/update.py,:40,,function call,zero-to-one,,,post,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/update.py,:41,,function call,zero-to-one,,,raise_for_status,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/update.py,:42,,function call,zero-to-one,,,json,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,aqt/update.py,:6,,import,not applicable,,,requests,https://github.com/ankitects/anki/commit/f6245cdf,httplib2__requests__ankitects/anki__f6245cdf
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,121-122:124,"function call, function call",function call,many-to-one,element name change,"Http, request",post,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,"161,164:165","function call, function call",function call,many-to-one,element name change,"Http, request",post,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,75-76:74,"function call, function call",function call,many-to-one,element name change,"Http, request",post,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,85-86:89,"function call, function call",function call,many-to-one,element name change,"Http, request",post,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,92-93:95,"function call, function call",function call,many-to-one,element name change,"Http, request",post,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,49-54:53,"function call, function call",function call,many-to-one,"argument deletion, argument transformation, element name change","Http, request",post,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,55:54,attribute,attribute,one-to-one,element name change,status,status_code,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,cpfair/tapiriik,495db93a46dae7004fa9454a962196f0c95b3dc6,tapiriik/services/RunKeeper/runkeeper.py,8:8,import,import,not applicable,,httplib2,requests,https://github.com/cpfair/tapiriik/commit/495db93a,httplib2__requests__cpfair/tapiriik__495db93a
httplib2,requests,hasgeek/flask-lastuser,6114ad5cb27d16048a86f2a1eff85756cf438d34,flask_lastuser/__init__.py,17:16,import,import,not applicable,,httplib2,requests,https://github.com/hasgeek/flask-lastuser/commit/6114ad5c,httplib2__requests__hasgeek/flask-lastuser__6114ad5c
httplib2,requests,hasgeek/flask-lastuser,6114ad5cb27d16048a86f2a1eff85756cf438d34,flask_lastuser/__init__.py,272:,function call,,one-to-zero,,Http,,https://github.com/hasgeek/flask-lastuser/commit/6114ad5c,httplib2__requests__hasgeek/flask-lastuser__6114ad5c
httplib2,requests,hasgeek/flask-lastuser,6114ad5cb27d16048a86f2a1eff85756cf438d34,flask_lastuser/__init__.py,273-283:304-309,function call,"function call, attribute",one-to-many,"argument deletion, argument name change, argument transformation, element name change",request,"post, json",https://github.com/hasgeek/flask-lastuser/commit/6114ad5c,httplib2__requests__hasgeek/flask-lastuser__6114ad5c
httplib2,requests,hpe-storage/python-3parclient,75b94d3ec693de0961affc2fcf2e5d622b3624ca,hp3parclient/http.py,28:28,import,import,not applicable,,httplib2,requests,https://github.com/hpe-storage/python-3parclient/commit/75b94d3e,httplib2__requests__hpe-storage/python-3parclient__75b94d3e
httplib2,requests,hpe-storage/python-3parclient,75b94d3ec693de0961affc2fcf2e5d622b3624ca,hp3parclient/http.py,28:28,function call,function call,one-to-one,argument transformation,request,request,https://github.com/hpe-storage/python-3parclient/commit/75b94d3e,httplib2__requests__hpe-storage/python-3parclient__75b94d3e
httplib2,requests,jarodl/flask-github,341c769f2f7889583a0802982ea3373677573de1,flask_github.py,14:12,import,import,not applicable,,httplib2.Http,requests,https://github.com/jarodl/flask-github/commit/341c769f,httplib2__requests__jarodl/flask-github__341c769f
httplib2,requests,jarodl/flask-github,341c769f2f7889583a0802982ea3373677573de1,flask_github.py,"70,73:72","function call, function call",function call,many-to-one,"argument deletion, argument transformation, element name change","Http, request",request,https://github.com/jarodl/flask-github/commit/341c769f,httplib2__requests__jarodl/flask-github__341c769f
httplib2,requests,jarodl/flask-github,341c769f2f7889583a0802982ea3373677573de1,flask_github.py,:40,,function call,zero-to-one,,,session,https://github.com/jarodl/flask-github/commit/341c769f,httplib2__requests__jarodl/flask-github__341c769f
httplib2,requests,jgorset/facepy,89ba1d43ce59a9a7dbbb54b84fdd33fd116348c4,facepy/graph_api.py,1:1,import,import,not applicable,,httplib2,requests,https://github.com/jgorset/facepy/commit/89ba1d43,httplib2__requests__jgorset/facepy__89ba1d43
httplib2,requests,openshot/openshot-qt,4349753e0eecae60c96768def773fa48189f06bf,src/classes/metrics.py,155:155-156,"function call, function call","function call, attribute, attribute",many-to-many,"argument deletion, element name change, output transformation","Http, request","get, status_code, text",https://github.com/openshot/openshot-qt/commit/4349753e,httplib2__requests__openshot/openshot-qt__4349753e
httplib2,requests,openshot/openshot-qt,4349753e0eecae60c96768def773fa48189f06bf,src/classes/metrics.py,175:175,"function call, function call","function call, attribute, attribute",many-to-many,"argument deletion, argument name change, element name change, output transformation","Http, request","get, status_code, text",https://github.com/openshot/openshot-qt/commit/4349753e,httplib2__requests__openshot/openshot-qt__4349753e
httplib2,requests,openshot/openshot-qt,4349753e0eecae60c96768def773fa48189f06bf,src/classes/metrics.py,28:28,import,import,not applicable,,httplib2,requests,https://github.com/openshot/openshot-qt/commit/4349753e,httplib2__requests__openshot/openshot-qt__4349753e
httplib2,requests,openshot/openshot-qt,4349753e0eecae60c96768def773fa48189f06bf,src/classes/version.py,28:28,import,import,not applicable,,httplib2,requests,https://github.com/openshot/openshot-qt/commit/4349753e,httplib2__requests__openshot/openshot-qt__4349753e
httplib2,requests,openshot/openshot-qt,4349753e0eecae60c96768def773fa48189f06bf,src/classes/version.py,"51:51-52,55","function call, function call","function call, attribute, function call",many-to-many,"element name change, output transformation","Http, request","get, text, json",https://github.com/openshot/openshot-qt/commit/4349753e,httplib2__requests__openshot/openshot-qt__4349753e
httplib2,requests,openstack/deb-nova,346d9419a6aeb3c1277fa0ad2c539045be571d30,nova/tests/test_wsgi.py,122:121,"function call, function call",function call,many-to-one,"element name change, output transformation","Http, request",get,https://github.com/openstack/deb-nova/commit/346d9419,httplib2__requests__openstack/deb-nova__346d9419
httplib2,requests,openstack/deb-nova,346d9419a6aeb3c1277fa0ad2c539045be571d30,nova/tests/test_wsgi.py,128:127,"function call, function call",function call,many-to-one,"element name change, output transformation","Http, request",get,https://github.com/openstack/deb-nova/commit/346d9419,httplib2__requests__openstack/deb-nova__346d9419
httplib2,requests,openstack/deb-nova,346d9419a6aeb3c1277fa0ad2c539045be571d30,nova/tests/test_wsgi.py,124:123,attribute,attribute,one-to-one,element name change,status,status_code,https://github.com/openstack/deb-nova/commit/346d9419,httplib2__requests__openstack/deb-nova__346d9419
httplib2,requests,openstack/deb-nova,346d9419a6aeb3c1277fa0ad2c539045be571d30,nova/tests/test_wsgi.py,130:129,attribute,attribute,one-to-one,element name change,status,status_code,https://github.com/openstack/deb-nova/commit/346d9419,httplib2__requests__openstack/deb-nova__346d9419
httplib2,requests,openstack/deb-nova,346d9419a6aeb3c1277fa0ad2c539045be571d30,nova/tests/test_wsgi.py,26:26,import,import,not applicable,,httplib2,requests,https://github.com/openstack/deb-nova/commit/346d9419,httplib2__requests__openstack/deb-nova__346d9419
httplib2,requests,openstack/networking-cisco,075010a677ff2427799634b6fc4f7ed3a90bbda2,neutron/plugins/cisco/n1kv/n1kv_client.py,21:22,import,import,not applicable,,httplib2,requests,https://github.com/openstack/networking-cisco/commit/075010a6,httplib2__requests__openstack/networking-cisco__075010a6
httplib2,requests,openstack/networking-cisco,075010a677ff2427799634b6fc4f7ed3a90bbda2,neutron/plugins/cisco/n1kv/n1kv_client.py,454-458:436-440,"function call, function call",function call,many-to-one,"argument addition, argument name change, argument transformation, element name change","Http, request",request,https://github.com/openstack/networking-cisco/commit/075010a6,httplib2__requests__openstack/networking-cisco__075010a6
httplib2,requests,openstack/networking-cisco,075010a677ff2427799634b6fc4f7ed3a90bbda2,neutron/plugins/cisco/n1kv/n1kv_client.py,461:443,attribute,attribute,one-to-one,element name change,status,status_code,https://github.com/openstack/networking-cisco/commit/075010a6,httplib2__requests__openstack/networking-cisco__075010a6
httplib2,requests,openstack/networking-cisco,075010a677ff2427799634b6fc4f7ed3a90bbda2,neutron/plugins/cisco/n1kv/n1kv_client.py,462:443,attribute,attribute,one-to-one,element name change,status,status_code,https://github.com/openstack/networking-cisco/commit/075010a6,httplib2__requests__openstack/networking-cisco__075010a6
httplib2,requests,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,scripts/version.py,21:22,import,import,not applicable,,httplib2,requests,https://github.com/wikimedia/pywikibot/commit/952665ac,httplib2__requests__wikimedia/pywikibot__952665ac
httplib2,requests,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,scripts/version.py,39:42,attribute,attribute,one-to-one,element name change,CA_CERTS,where,https://github.com/wikimedia/pywikibot/commit/952665ac,httplib2__requests__wikimedia/pywikibot__952665ac
httplib2,requests,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,scripts/version.py,41:44,attribute,function call,one-to-one,element name change,CA_CERTS,where,https://github.com/wikimedia/pywikibot/commit/952665ac,httplib2__requests__wikimedia/pywikibot__952665ac
httplib2,requests,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,scripts/version.py,42:45,attribute,function call,one-to-one,element name change,CA_CERTS,where,https://github.com/wikimedia/pywikibot/commit/952665ac,httplib2__requests__wikimedia/pywikibot__952665ac
httplib2,requests,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,scripts/version.py,44:47,attribute,function call,one-to-one,element name change,CA_CERTS,where,https://github.com/wikimedia/pywikibot/commit/952665ac,httplib2__requests__wikimedia/pywikibot__952665ac
hubstorage,scrapinghub,scrapinghub/scrapinghub-entrypoint-scrapy,80b2262a9696bf8fa6b0d5423efc30fdd46fe54f,sh_scrapy/hsref.py,47:47,import,import,not applicable,,hubstorage.client.HubstorageClient,scrapinghub.HubstorageClient,https://github.com/scrapinghub/scrapinghub-entrypoint-scrapy/commit/80b2262a,hubstorage__scrapinghub__scrapinghub/scrapinghub-entrypoint-scrapy__80b2262a
hubstorage,scrapinghub,scrapy-plugins/scrapy-pagestorage,ce31d531756661752b72dda9a93a8ed1cbcb919b,scrapy_pagestorage.py,7:7,import,import,not applicable,,hubstorage.ValueTooLarge,scrapinghub.hubstorage.ValueTooLarge,https://github.com/scrapy-plugins/scrapy-pagestorage/commit/ce31d531,hubstorage__scrapinghub__scrapy-plugins/scrapy-pagestorage__ce31d531
hubstorage,scrapinghub,scrapy-plugins/scrapy-pagestorage,ce31d531756661752b72dda9a93a8ed1cbcb919b,scrapy_pagestorage.py,8:8,import,import,not applicable,,hubstorage.utils.urlpathjoin,scrapinghub.hubstorage.utils.urlpathjoin,https://github.com/scrapy-plugins/scrapy-pagestorage/commit/ce31d531,hubstorage__scrapinghub__scrapy-plugins/scrapy-pagestorage__ce31d531
huey,celery,lonelam/onlinejudgeshu,b687d2067b28f6759a47ddcfe7bb575e8f83f679,submission/tasks.py,2:3,import,import,not applicable,,huey.djhuey.db_task,huey.djhuey.db_task,https://github.com/lonelam/onlinejudgeshu/commit/b687d206,huey__celery__lonelam/onlinejudgeshu__b687d206
huey,celery,lonelam/onlinejudgeshu,b687d2067b28f6759a47ddcfe7bb575e8f83f679,submission/tasks.py,7:7,decorator,decorator,one-to-one,element name change,db_task,shared_task,https://github.com/lonelam/onlinejudgeshu/commit/b687d206,huey__celery__lonelam/onlinejudgeshu__b687d206
ipaddress,netaddr,napalm-automation/napalm,085994a5b33f37e5c29f2081ddf272df4db0319c,napalm/eos.py,17:19,import,import,not applicable,,ipaddress,netaddr.IPAddress,https://github.com/napalm-automation/napalm/commit/085994a5,ipaddress__netaddr__napalm-automation/napalm__085994a5
ipaddress,netaddr,napalm-automation/napalm,085994a5b33f37e5c29f2081ddf272df4db0319c,napalm/eos.py,655:655,function call,function call,one-to-one,element name change,ip_address,IPAddress,https://github.com/napalm-automation/napalm/commit/085994a5,ipaddress__netaddr__napalm-automation/napalm__085994a5
ipaddr,ipaddress,google/capirca,eb768ea7e8cb33ab16786ddeb52b53122c740c65,capirca/lib/cisco.py,166:468-469,type,type,one-to-one,,IPv4Network,IPv4Network,https://github.com/google/capirca/commit/eb768ea7,ipaddr__ipaddress__google/capirca__eb768ea7
ipaddr,ipaddress,google/capirca,eb768ea7e8cb33ab16786ddeb52b53122c740c65,capirca/lib/cisco.py,28:28,import,import,not applicable,,ipaddr,ipaddress,https://github.com/google/capirca/commit/eb768ea7,ipaddr__ipaddress__google/capirca__eb768ea7
ipaddr,ipaddress,google/capirca,eb768ea7e8cb33ab16786ddeb52b53122c740c65,capirca/lib/cisco.py,472:475-476,type,type,one-to-one,,IPv6Network,IPv6Network,https://github.com/google/capirca/commit/eb768ea7,ipaddr__ipaddress__google/capirca__eb768ea7
ipaddr,ipaddress,google/capirca,eb768ea7e8cb33ab16786ddeb52b53122c740c65,capirca/lib/ciscoasa.py,222:224-225,type,type,one-to-one,,IPv4Network,IPv4Network,https://github.com/google/capirca/commit/eb768ea7,ipaddr__ipaddress__google/capirca__eb768ea7
