round,id 1,id 2,flag,repo,commit,source,target,domain,file path,lines,source APIs,target APIs,source program elements,target program elements,cardinality,properties,migration id,pair id,commit url
4,M365,--,,edx/ecommerce,c1e120fbdbbf99c9d591698d585af802a2079b69,sphinx-rtd-theme,edx-sphinx-theme,Documentation,docs/conf.py,23:111,get_html_theme_path,get_html_theme_path,function call,function call,one-to-one,no properties,sphinx-rtd-theme__edx-sphinx-theme__edx/ecommerce__c1e120f,sphinx-rtd-theme__edx-sphinx-theme,https://github.com/edx/ecommerce/commit/c1e120f
4,M366,--,,bashtage/arch,3620700332f821ba84bcee1c4bfd53118e4e90a1,sphinx-rtd-theme,guzzle-sphinx-theme,Documentation,doc/source/conf.py,123:121,import sphinx_rtd_theme,import guzzle_sphinx_theme,import,import,,,sphinx-rtd-theme__guzzle-sphinx-theme__bashtage/arch__3620700,sphinx-rtd-theme__guzzle-sphinx-theme,https://github.com/bashtage/arch/commit/3620700
4,M367,--,,bashtage/arch,3620700332f821ba84bcee1c4bfd53118e4e90a1,sphinx-rtd-theme,guzzle-sphinx-theme,Documentation,doc/source/conf.py,126:124,get_html_theme_path,html_theme_path,function call,function call,one-to-one,output transformation; element name change,sphinx-rtd-theme__guzzle-sphinx-theme__bashtage/arch__3620700,sphinx-rtd-theme__guzzle-sphinx-theme,https://github.com/bashtage/arch/commit/3620700
4,M368,--,,openstack/aodh,7587ab9bf362f3ed26c392e89aa4626429d95e7a,retrying,tenacity,Utility,aodh/coordination.py,22:23,import retrying,import tenacity,import,import,,,retrying__tenacity__openstack/aodh__7587ab9,retrying__tenacity,https://github.com/openstack/aodh/commit/7587ab9
4,M369,--,,openstack/aodh,7587ab9bf362f3ed26c392e89aa4626429d95e7a,retrying,tenacity,Utility,aodh/coordination.py,175-179:164-169,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/aodh__7587ab9,retrying__tenacity,https://github.com/openstack/aodh/commit/7587ab9
4,M37,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,66:,set_defaults,,function call,no program element,one-to-zero,,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M370,--,,openstack/aodh,7587ab9bf362f3ed26c392e89aa4626429d95e7a,retrying,tenacity,Utility,aodh/coordination.py,221-222:211-215,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/aodh__7587ab9,retrying__tenacity,https://github.com/openstack/aodh/commit/7587ab9
4,M371,--,,openstack/aodh,7587ab9bf362f3ed26c392e89aa4626429d95e7a,retrying,tenacity,Utility,aodh/storage/__init__.py,22:24,import retrying,import tenacity,import,import,,,retrying__tenacity__openstack/aodh__7587ab9,retrying__tenacity,https://github.com/openstack/aodh/commit/7587ab9
4,M372,--,,openstack/aodh,7587ab9bf362f3ed26c392e89aa4626429d95e7a,retrying,tenacity,Utility,aodh/storage/__init__.py,65-66:64-67,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/aodh__7587ab9,retrying__tenacity,https://github.com/openstack/aodh/commit/7587ab9
4,M373,--,no code changes,openstack/aodh,7587ab9bf362f3ed26c392e89aa4626429d95e7a,retrying,tenacity,Utility,aodh/tests/functional/storage/test_get_connection.py,,,,,,,,retrying__tenacity__openstack/aodh__7587ab9,retrying__tenacity,https://github.com/openstack/aodh/commit/7587ab9
4,M374,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/coordination.py,21:21,import retrying,import tenacity,import,import,,,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M375,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/coordination.py,154-158:143-148,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M376,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/coordination.py,200-201:190-194,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M377,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/dispatcher/gnocchi.py,32:34,import retrying,import tenacity,import,import,,,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M378,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/dispatcher/gnocchi.py,239-241:238-242,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M379,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/storage/__init__.py,21:23,import retrying,import tenacity,import,import,,,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M38,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,69-70:102,add_parser,command,function call,decorator,one-to-one,element name change; argument deletion,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M380,--,,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/storage/__init__.py,80-82:79-83,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M381,--,no code changes,openstack/ceilometer,380bb26dbb8aec89ea853d8afd435c213fd72b0c,retrying,tenacity,Utility,ceilometer/tests/unit/storage/test_get_connection.py,,,,,,,,retrying__tenacity__openstack/ceilometer__380bb26,retrying__tenacity,https://github.com/openstack/ceilometer/commit/380bb26
4,M382,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/common/glance_service/image_service.py,28:30,import retrying,import tenacity,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M383,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/common/glance_service/image_service.py,115-120:115-120,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M384,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/common/neutron.py,19:19-20,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M385,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/common/neutron.py,868-872:869-873;907-911:908-912,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M386,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/conductor/allocations.py,21:21,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M387,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/conductor/allocations.py,190-193:190-196,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M388,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/conductor/task_manager.py,111:111,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M389,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/conductor/task_manager.py,280-283:279-284,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M39,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,71:,set_defaults,,function call,no program element,one-to-zero,,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M390,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_base.py,25:25,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M391,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_base.py,1174-1178:1174-1179,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M392,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_client.py,23:23,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M393,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_client.py,106-110:106-111;137-140:138-142,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M394,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_client.py,303-306:305-310,retry,retry,function call,function call,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M395,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_power.py,21:21,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M396,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/agent_power.py,182-188:182-188,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M397,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/ansible/deploy.py,29:29,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M398,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/ansible/deploy.py,630-634:630-636,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M399,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/drac/job.py,20:20,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M4,--,,cfpb/cfgov-refresh,3262610155669294fa5b79c108b6a244d9d03cbc,beautifulsoup,bs4,HTML,cfgov/v1/__init__.py,16:16,from BeautifulSoup import BeautifulSoup,from bs4 import BeautifulSoup,import,import,,,beautifulsoup__bs4__cfpb/cfgov-refresh__3262610,beautifulsoup__bs4,https://github.com/cfpb/cfgov-refresh/commit/3262610
4,M40,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,74-75:110,add_parser,group,function call,decorator,one-to-one,element name change; argument deletion,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M400,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/drac/job.py,94-97:94-98,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M401,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/ibmc/utils.py,24:24,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M402,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/ibmc/utils.py,136-139:136-140,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M403,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/redfish/boot.py,18:18,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M404,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/redfish/boot.py,158-159:158-161,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M405,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/redfish/utils.py,24:25,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M406,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/redfish/utils.py,303-307:303-308,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M407,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/storage/cinder.py,19:19,import retrying,import tenacity;from tenacity import retry,import,import,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M408,--,,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/drivers/modules/storage/cinder.py,310-313:310-314,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M409,--,no code changes,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/tests/unit/common/test_glance_service.py,,,,,,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M41,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,81:,set_defaults,,function call,no program element,one-to-zero,,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M410,--,no code changes,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/tests/unit/common/test_neutron.py,,,,,,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M411,--,no code changes,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/tests/unit/conductor/test_manager.py,,,,,,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M412,--,no code changes,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/tests/unit/conductor/test_task_manager.py,,,,,,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M413,--,no code changes,openstack/ironic,b0607a26687c55548af111b128e49dd1e625ba9f,retrying,tenacity,Utility,ironic/tests/unit/drivers/modules/test_agent_client.py,,,,,,,,retrying__tenacity__openstack/ironic__b0607a2,retrying__tenacity,https://github.com/openstack/ironic/commit/b0607a2
4,M414,--,,afourmy/e-napalm,1033665344fa7330a27b31883d6b14efa3f35547,napalm-base,napalm,Utility,models.py,1:1,from napalm_base import get_network_driver,from napalm import get_network_driver,import,import,,,napalm-base__napalm__afourmy/e-napalm__1033665,napalm-base__napalm,https://github.com/afourmy/e-napalm/commit/1033665
4,M415,--,tangled,opensuse/salt,52f73835b8378672c1e8a24730b8e8bf461f13b1,napalm-base,napalm,Utility,salt/proxy/napalm.py,,,,,,,,napalm-base__napalm__opensuse/salt__52f7383,napalm-base__napalm,https://github.com/opensuse/salt/commit/52f7383
